-7.389236201,-10.49340036,5.832841675,-16.57920749,-5.703394223,9.182448018,-3.95935219,5.366050272,11.11113194,-3.872162751,1
-51.17334291,2.245835384,-8.475111092,-9.337560653,-0.426831611,-9.488219755,-15.0422028,-6.605542264,-16.69211865,16.63456818,4
2.311524262,-11.37733657,-10.38850487,-13.5080553,4.905639579,13.22732251,3.362814435,8.183831363,14.46995689,-6.644682995,4
-39.26347693,-16.81773807,-12.11079265,-5.487473466,-12.80738228,1.325784839,6.652873043,1.997230575,2.292695131,2.658398102,1
24.61056647,6.732335723,5.850797218,-10.30498324,-4.903024252,13.52528362,-7.336642588,-24.59699096,12.02736233,-6.264569733,4
25.08541831,7.417522488,-23.08067297,-0.299601432,-4.188827104,-0.274171783,-10.49469281,6.519946232,15.57462813,-9.553193338,1
2.86224442,3.391970352,-0.102470417,-1.887103286,-4.044993107,-20.12761444,-37.22615052,-3.581161769,-12.66255783,-4.549925737,1
-48.48349949,-4.341929395,5.899911649,0.430918114,-13.22794452,4.918828637,-3.02285973,-2.023067642,17.80499699,6.034393741,4
42.40270729,36.29953973,-4.611517101,0.329127078,13.07207784,17.16052012,0.424657379,-1.224215449,15.16034354,-2.806815227,4
46.22367689,-14.27657175,8.56213623,12.4407134,13.71238106,-5.451515713,2.155778023,-5.98791192,5.156261617,1.293023894,5
13.66296793,-0.467902093,-2.797898299,-7.333245346,-7.890034708,-8.785010363,-3.18631629,1.096441087,5.15850264,-2.821911878,1
-0.798058459,0.92079447,-21.02191912,1.389795766,-2.329248262,2.809794002,-4.09070519,7.735381926,-26.02174134,-12.52983242,1
1.739463393,-3.645320843,5.533216919,-30.24657292,4.728667445,0.596382135,-30.87805312,9.121090178,-19.8912524,-16.18190415,1
22.3300983,-0.089723678,5.315583561,-1.663016543,-7.897385469,11.94096387,-4.979844688,-7.955223013,4.607155789,-11.22644131,1
19.46043239,-5.789249182,-3.448837029,-13.32897754,1.545004435,-6.819655244,-17.72677157,3.913915866,-3.552689404,-10.91005549,1
-40.1737847,-11.87949153,-1.158119255,12.48776131,-12.05655798,-8.522780638,-13.42549617,2.012105693,-2.567952145,8.733387858,4
-16.72117351,15.35929587,7.180799986,17.008808,7.016754603,27.75648386,-8.75827701,-6.246380519,-2.287017878,15.18226411,1
-33.69962588,-12.40095875,6.412996943,14.59819999,-7.680441933,15.09107215,-4.525527895,9.831575968,14.75503901,-0.725088367,1
1.499829592,9.474545647,-43.83793446,38.31902451,-0.839263627,-0.957279214,-5.460074184,-6.521349675,-1.733684031,-0.062237606,1
-61.04574771,18.4910136,3.069936431,-12.64836699,18.60819053,-0.069889404,0.722559893,0.229606941,3.272422791,-14.87887625,1
-46.7755528,-3.145242285,-11.90737462,-14.78251834,20.15528646,6.798555412,-16.75077856,0.016900899,1.306884385,-3.983715995,1
-40.37824583,-3.987238693,-20.92199388,-13.38763394,16.71772401,7.487438365,-4.570956183,-2.94000099,9.887527016,-13.72964081,1
-42.41861646,17.84998493,-12.81163381,-11.54684806,34.74572962,0.977657805,-4.138885942,4.9835323,-0.523736387,-21.18757147,1
4.852991259,9.96294369,-15.2508214,4.508270604,0.933717688,-14.80448238,7.744677165,-5.065772709,1.1020764,-14.84012186,1
-26.15166755,-15.13074566,1.823764178,-3.305224692,4.072819289,-7.177421122,1.159972104,-13.80295012,3.97431641,-0.497607096,1
-25.35364437,-1.628462185,-4.99183148,-8.208113428,13.38871468,6.606519957,-14.84001272,-4.658708683,-0.981599324,-4.333251653,1
-32.95712587,-11.23125056,-2.013825626,-6.92811168,-4.67297088,-7.881154589,1.480668432,-13.16608809,-0.439953058,2.249792624,1
-51.06648689,6.709294354,-0.709552831,-10.49003938,13.45279392,4.334360944,-4.532942567,0.344048685,8.065919366,-18.98260381,1
-8.79461612,42.89014564,-11.90670341,-8.075021404,-31.61523139,-15.6210452,-4.36442197,8.475146524,10.31257903,-0.511060599,1
-35.1593806,-7.328219646,-0.304935946,-8.751504201,-1.74083805,-14.77384577,-0.959222457,-13.08939052,-12.50512306,4.618610214,1
-21.91401387,-2.188026088,-0.718702289,-8.87610047,6.090586967,0.338718531,-3.488491609,-9.210732255,-7.983376407,0.472971095,1
-0.550271687,38.51641591,-17.65629454,-8.514339411,-26.63837357,-9.430428091,2.921110643,4.996692665,14.61845869,-11.67228869,1
32.82104967,-13.25471663,4.672335806,4.491642524,7.752300542,-8.668622141,7.947986883,-3.51068391,2.62929495,-2.596324288,5
25.12828221,-8.691318376,22.52769203,5.128368175,7.489040063,-7.483722371,0.851198199,0.531950997,-5.493114414,-4.613686051,5
-0.93474846,-24.19987944,-5.008664359,27.20960731,-5.167175555,5.531906628,1.653118956,-2.020004105,-2.962198583,-2.78337485,1
29.49292449,-17.50588799,8.922099948,6.454201239,14.60564905,-11.2693692,6.130857069,-6.546677302,2.150830675,3.38353198,1
32.12012911,-17.00981172,8.907129424,9.476833002,13.52415137,-10.05439484,3.615202734,-6.199057263,0.550189602,1.013681055,1
5.869866919,-3.028132488,-29.49208835,20.34333882,-15.31095051,18.28348677,-17.91919104,-7.205450444,-10.75902726,14.52877945,5
23.02917947,26.06256992,-22.88635864,8.431702628,12.56618313,0.453601,38.06798005,-11.7692611,-9.806514369,-6.680819517,3
35.12951125,-11.50897772,8.508322152,3.315779043,7.907233717,-10.2183951,7.644881981,3.778360983,5.828940784,5.304980932,3
35.78220894,-11.42183867,8.509287298,4.900473932,12.72164085,-12.32699847,4.811803153,1.17390929,4.616315655,5.227520486,1
16.26599453,-7.790173953,6.572366364,-4.806315657,-0.331322634,-7.270993567,10.1172442,2.163041497,-7.945508113,4.090898808,3
32.30178221,-13.06496139,10.89476931,3.14149785,3.95336053,-7.535325244,7.5010808,2.187322243,3.773927026,7.335521268,3
41.45426073,-8.564818698,5.378012434,10.44256903,18.56788194,-10.6316951,3.372293509,4.259318476,5.390850618,5.609306659,1
27.84909155,10.29203077,11.45260154,-6.085999833,-3.146187241,0.827967959,-9.253556734,13.41639026,-5.035503265,16.51883036,1
-11.09856727,-20.45979734,-4.14956745,8.355091502,-20.7603781,12.55030964,6.170280715,3.187591916,-2.06344722,3.521407712,1
1.861822571,-18.59975704,2.990553295,-6.374066656,-15.18279402,-4.840900819,18.27708415,-8.848649734,6.160247938,9.634675742,3
-63.14778229,16.64291658,24.64172602,7.002405708,9.874932615,-16.45992579,-21.01913608,3.317807668,12.61074272,-2.102673471,1
-5.480049671,15.36870633,2.497900247,23.99804956,-28.83741189,-20.40589614,20.76251922,-8.105883319,-8.845265949,-5.505482533,1
14.68173431,-13.93593843,-7.876107159,38.62849626,-5.253456216,8.872826081,2.098762654,3.932574859,-5.8804949,-9.083562017,1
37.25670924,-19.33484702,16.0769638,9.841904938,12.65204768,-10.3028584,-1.933720444,-7.484972284,-0.796491894,-3.787466238,1
45.18200854,-17.56691273,8.876384755,11.86660849,13.79251664,-7.569331842,3.135144799,-6.292915365,4.058622246,-2.74965609,1
26.19826885,18.73522069,7.447788528,13.31016853,29.63068963,5.040167214,-20.3137765,-13.8025739,-4.223284736,-5.928682719,1
16.6885118,24.28452882,-1.165812202,14.11254235,26.63586169,8.929949768,-22.73861358,-3.700442405,1.097124345,1.020585644,1
41.29324959,-21.58432003,13.77176264,12.17935464,12.60953721,-9.583805028,-1.493913978,-9.375771743,1.546953882,-3.145139047,1
47.55199285,-18.45305909,10.1855137,12.07104897,13.0787725,-8.37971552,2.259570368,-7.757211082,4.342253734,-2.836400387,1
18.20584514,25.78384634,-8.57219668,2.924446891,24.05668245,2.546513173,-14.87923782,-20.48154335,1.909703364,-5.764359055,1
28.05965077,19.82800658,-1.19193833,-0.389021908,18.04881517,18.23755855,-17.02420286,-25.31728757,18.79177419,-6.97828354,1
-10.84879081,27.02828133,-8.219983457,12.28592886,21.70466725,-6.590154158,-15.70202572,-13.35026235,6.261185034,-1.416772428,1
-33.30691407,1.826551044,-15.69754493,-5.821972526,-18.52082522,-10.56675636,29.34952955,-3.946288317,-18.4984038,17.48295425,1
5.069066381,-19.34894329,-9.55157112,28.17982556,-6.256613094,5.432858638,0.56114378,0.814953933,-11.49775788,-2.060050217,1
-49.36374351,28.35088259,25.00081596,12.30322387,7.258260526,6.139445516,-1.446045621,11.62009797,12.67031662,3.044424693,1
-36.47981001,12.91494191,19.33348553,11.99135572,-2.644246094,15.86597124,-20.24456407,2.993776965,6.914584888,-16.18873406,1
13.21983252,-2.394753761,24.18141621,1.651497294,18.00361675,12.63908172,-19.73889803,4.830108872,-25.25572551,-8.467989651,1
-30.73528034,-6.056549643,-2.765217063,-4.672010469,-0.947435271,6.202899661,7.439339925,-6.966967283,-30.92188898,-7.596799277,1
-19.82642187,32.44021174,-8.474673504,-0.962909832,5.36815686,-29.64320864,-10.04381059,12.93419812,-15.13530861,-1.278565344,1
-2.558875836,12.65173999,-34.39980174,-7.371735521,5.804311303,-8.519364881,-5.548230155,-28.91758499,26.96673754,-7.087129712,1
25.5729124,46.08850652,-37.78967103,10.12270094,13.62552502,-0.618444974,-10.52630256,-25.68927424,45.7600381,10.17792083,1
